x1,x2,d_exact,output,error,membership_function
-1,-0.575757575757576,2.47178859300071,2.46165158953986,0.0101370034608506,gaussmf
-1,-0.555555555555556,2.44444444444444,2.43406046677362,0.0103839776708274,gaussmf
-1,-0.555555555555556,2.41791653912866,2.40733019485468,0.0105863442739791,gaussmf
-1,-0.555555555555556,2.39220487705336,2.38146672163655,0.0107381554168087,gaussmf
-1,-0.535353535353535,2.36730945821855,2.35647513484926,0.0108343233692878,gaussmf
-1,-0.535353535353535,2.34323028262422,2.33235954020085,0.0108707424233678,gaussmf
-1,-0.535353535353535,2.31996735027038,2.30912295000899,0.0108444002613952,gaussmf
-1,-0.515151515151515,2.29752066115702,2.28676718328495,0.0107534778720786,gaussmf
-1,-0.515151515151515,2.27589021528415,2.26529277795264,0.0105974373315125,gaussmf
-1,-0.515151515151515,2.25507601265177,2.2446989156493,0.0103770970024715,gaussmf
-1,-0.494949494949495,2.23507805325987,2.2249833593275,0.0100946939323689,gaussmf
-1,-0.494949494949495,2.21589633710846,2.20614240366279,0.00975393344567177,gaussmf
-1,-0.494949494949495,2.19753086419753,2.18817083806975,0.0093600261277782,gaussmf
-1,-0.474747474747475,2.17998163452709,2.17106192194413,0.00891971258295898,gaussmf
-1,-0.474747474747475,2.16324864809713,2.15480737157807,0.00844127651906534,gaussmf
-1,-0.474747474747475,2.14733190490766,2.13939735804029,0.00793454686737105,gaussmf
-1,-0.454545454545455,2.13223140495868,2.12482051516816,0.00741088979052007,gaussmf
-1,-0.454545454545455,2.11794714825018,2.11106395667936,0.00688319157082251,gaussmf
-1,-0.454545454545455,2.10447913478216,2.09811330126718,0.00636583351498032,gaussmf
-1,-0.434343434343434,2.09182736455464,2.08595270437742,0.00587466017721816,gaussmf
-1,-0.434343434343434,2.07999183756759,2.07456489514517,0.00542694242242714,gaussmf
-1,-0.434343434343434,2.06897255382104,2.06393121663384,0.00504133718720157,gaussmf
-1,-0.414141414141414,2.05876951331497,2.05403166692722,0.00473784638774966,gaussmf
-1,-0.414141414141414,2.04938271604938,2.0448449374296,0.00453777861977933,gaussmf
-1,-0.414141414141414,2.04081216202428,2.03634844183209,0.0044637201921951,gaussmf
-1,-0.393939393939394,2.03305785123967,2.02851831951296,0.00453953172670962,gaussmf
-1,-0.393939393939394,2.02611978369554,2.02132932541878,0.00479045827676261,gaussmf
-1,-0.393939393939394,2.0199979593919,2.01475462974925,0.0052433296426444,gaussmf
-1,-0.373737373737374,2.01469237832874,2.00876613751123,0.00592624081751536,gaussmf
-1,-0.373737373737374,2.01020304050607,2.00333479387969,0.00686824662638275,gaussmf
-1,-0.373737373737374,2.00652994592389,1.99843076851949,0.00809917740440014,gaussmf
-1,-0.353535353535354,2.00367309458219,1.99402361194525,0.00964948263693599,gaussmf
-1,-0.353535353535354,2.00163248648097,1.99008239838904,0.0115500880919364,gaussmf
-1,-0.353535353535354,2.00040812162024,1.98657585948872,0.0138322621315246,gaussmf
-1,-0.333333333333333,2,1.98347251040391,0.0165274895960899,gaussmf
-1,-0.333333333333333,5.9600040812162,5.9461702190129,0.013833862203299,gaussmf
-1,-0.333333333333333,5.87960412202836,5.86846613279354,0.0111379892348289,gaussmf
-1,-0.313131313131313,5.80002040608101,5.79116513528981,0.00885527079120685,gaussmf
-1,-0.313131313131313,5.72125293337415,5.7142987199331,0.00695421344104918,gaussmf
-1,-0.313131313131313,5.64330170390777,5.63789816359731,0.00540354031045176,gaussmf
-1,-0.292929292929293,5.56616671768187,5.56199440042864,0.00417231725323042,gaussmf
-1,-0.292929292929293,5.48984797469646,5.48661788809463,0.00323008660183088,gaussmf
-1,-0.292929292929293,5.41434547495154,5.41179846484057,0.00254701011096792,gaussmf
-1,-0.272727272727273,5.3396592184471,5.33756519302639,0.00209402542070691,gaussmf
-1,-0.272727272727273,5.26578920518314,5.26394617462006,0.00184303056308455,gaussmf
-1,-0.272727272727273,5.19273543515968,5.19096824523985,0.00176718991982661,gaussmf
-1,-0.252525252525253,5.1204979083767,5.11865665505977,0.00184125331692453,gaussmf
-1,-0.252525252525253,5.0490766248342,5.04703526979419,0.00204135504000824,gaussmf
-1,-0.252525252525253,4.97847158453219,4.97612668055852,0.00234490397366649,gaussmf
-1,-0.232323232323232,4.90868278747067,4.90595220042944,0.00273058704122331,gaussmf
-1,-0.232323232323232,4.83971023364963,4.83653183546963,0.00317839817999754,gaussmf
-1,-0.232323232323232,4.77155392306908,4.76788424642615,0.00366967664292694,gaussmf
-1,-0.212121212121212,4.70421385572901,4.70002670764019,0.00418714808882115,gaussmf
-1,-0.212121212121212,4.63769003162943,4.63297506681212,0.00471496481730949,gaussmf
-1,-0.212121212121212,4.57198245077033,4.56674370807053,0.00523874269979974,gaussmf
-1,-0.191919191919192,4.50709111315172,4.50134552020297,0.00574559294874888,gaussmf
-1,-0.191919191919192,4.44301601877359,4.43679187156994,0.0062241472036586,gaussmf
-1,-0.191919191919192,4.37975716763596,4.37309259300406,0.00666457463190007,gaussmf
-1,-0.171717171717172,4.3173145597388,4.31025596983047,0.00705858990833352,gaussmf
-1,-0.171717171717172,4.25568819508213,4.24828874400052,0.00739945108161955,gaussmf
-1,-0.171717171717172,4.19487807366595,4.1871961271916,0.0076819464743485,gaussmf
-1,-0.151515151515152,4.13488419549026,4.12698182558149,0.00790236990876902,gaussmf
-1,-0.151515151515152,4.07570656055505,4.06764807684941,0.00805848370563655,gaussmf
-1,-0.151515151515152,4.01734516886032,4.00919569978661,0.0081494690737145,gaussmf
-1,-0.131313131313131,3.95980002040608,3.95162415671284,0.00817586369324053,gaussmf
-1,-0.131313131313131,3.90307111519233,3.89493162869466,0.0081394864976696,gaussmf
-1,-0.131313131313131,3.84715845321906,3.83911510334539,0.00804334987366984,gaussmf
-1,-0.111111111111111,3.79206203448628,3.78417047475996,0.00789155972631983,gaussmf
-1,-0.111111111111111,3.73778185899398,3.73009265490171,0.00768920409227425,gaussmf
-1,-0.111111111111111,3.68431792674217,3.67687569551868,0.00744223122348631,gaussmf
-1,-0.0909090909090909,3.63167023773084,3.62451291942767,0.0071573183031779,gaussmf
-1,-0.0909090909090909,3.57983879196,3.57299705977165,0.00684173218835449,gaussmf
-1,-0.0909090909090909,3.52882358942965,3.52232040563642,0.00650318379323345,gaussmf
-1,-0.0707070707070707,3.47862463013978,3.47247495221078,0.00614967792900645,gaussmf
-1,-0.0707070707070707,3.4292419140904,3.42345255349944,0.00578936059095758,gaussmf
-1,-0.0707070707070707,3.3806754412815,3.3752450754537,0.0054303658278041,gaussmf
-1,-0.0505050505050505,3.33292521171309,3.32784454727872,0.00508066443437549,gaussmf
-1,-0.0505050505050505,3.28599122538517,3.28124330861293,0.00474791677223463,gaussmf
-1,-0.0505050505050505,3.23987348229772,3.23543415025831,0.00443933203941693,gaussmf
-1,-0.0303030303030303,3.19457198245077,3.19041044617364,0.00416153627713411,gaussmf
-1,-0.0303030303030303,3.1500867258443,3.1461662745279,0.00392045131640595,gaussmf
-1,-0.0303030303030303,3.10641771247832,3.10269652574705,0.0037211867312652,gaussmf
-1,-0.0101010101010101,3.06356494235282,3.05999699567403,0.00356794667878901,gaussmf
-1,-0.0101010101010101,3.02152841546781,3.01806446219457,0.00346395327324078,gaussmf
-1,-0.0101010101010101,2.98030813182328,2.97689674395649,0.00341138786679673,gaussmf
-1,0.0101010101010101,2.93990409141924,2.93649274012024,0.00341135129899861,gaussmf
-1,0.0101010101010101,2.90031629425569,2.89685245041663,0.00346384383906084,gaussmf
-1,0.0101010101010101,2.86154474033262,2.85797697514476,0.00356776518785562,gaussmf
-1,0.0303030303030303,2.82358942965004,2.81986849511056,0.00372093453947508,gaussmf
-1,0.0303030303030303,2.78645036220794,2.7825302318727,0.00392013033523897,gaussmf
-1,0.0303030303030303,2.75012753800633,2.74596638902048,0.00416114898584263,gaussmf
-1,0.0505050505050505,2.7146209570452,2.71018207554599,0.00443888149920602,gaussmf
-1,0.0505050505050505,2.67993061932456,2.67518321268317,0.00474740664138507,gaussmf
-1,0.0505050505050505,2.6460565248444,2.64097642586134,0.00508009898306749,gaussmf
-1,0.0707070707070707,2.61299867360473,2.60756892365353,0.00542974995120904,gaussmf
-1,0.0707070707070707,2.58075706560555,2.57496836578645,0.00578869981909769,gaussmf
-1,0.0707070707070707,2.54933170084685,2.54318272241513,0.00614897843172191,gaussmf
-1,0.0909090909090909,2.51872257932864,2.51222012695006,0.00650245237858149,gaussmf
-1,0.0909090909090909,2.48892970105091,2.48208872475817,0.00684097629274172,gaussmf
-1,0.0909090909090909,2.45995306601367,2.45279652004215,0.00715654597152282,gaussmf
-1,0.111111111111111,2.43179267421692,2.42435122313913,0.00744145107779115,gaussmf
-1,0.111111111111111,2.40444852566065,2.39676010037359,0.00768842528705838,gaussmf
-1,0.111111111111111,2.37792062034486,2.37002982845537,0.00789079188949593,gaussmf
-1,0.131313131313131,2.35220895826956,2.34416635523796,0.00804260303160653,gaussmf
-1,0.131313131313131,2.32731353943475,2.31917476845139,0.00813877098336313,gaussmf
-1,0.131313131313131,2.30323436384042,2.29505917380371,0.00817519003671663,gaussmf
-1,0.151515151515152,2.27997143148658,2.27182258361257,0.00814884787401349,gaussmf
-1,0.151515151515152,2.25752474237323,2.24946681688926,0.00805792548396456,gaussmf
-1,0.151515151515152,2.23589429650036,2.2279924115577,0.00790188494266175,gaussmf
-1,0.171717171717172,2.21508009386797,2.20739854925509,0.00768154461288306,gaussmf
-1,0.171717171717172,2.19508213447607,2.18768299293403,0.00739914154204069,gaussmf
-1,0.171717171717172,2.17590041832466,2.16884203727006,0.00705838105460233,gaussmf
-1,0.191919191919192,2.15753494541373,2.15087047167777,0.00666447373596535,gaussmf
-1,0.191919191919192,2.13998571574329,2.13376155555289,0.00622416019040184,gaussmf
-1,0.191919191919192,2.12325272931334,2.11750700518757,0.00574572412576613,gaussmf
-1,0.212121212121212,2.10733598612387,2.10209699165054,0.00523899447332843,gaussmf
-1,0.212121212121212,2.09223548617488,2.08752014877914,0.00471533739573626,gaussmf
-1,0.212121212121212,2.07795122946638,2.07376359029108,0.00418763917529841,gaussmf
-1,0.232323232323232,2.06448321599837,2.06081293487965,0.00367028111871859,gaussmf
-1,0.232323232323232,2.05183144577084,2.04865233799062,0.00317910778022101,gaussmf
-1,0.232323232323232,2.0399959187838,2.0372645287591,0.00273139002469991,gaussmf
-1,0.252525252525253,2.02897663503724,2.02663085024849,0.00234578478874781,gaussmf
-1,0.252525252525253,2.01877359453117,2.0167313005426,0.00204229398857381,gaussmf
-1,0.252525252525253,2.00938679726559,2.0075445710457,0.00184222621988539,gaussmf
-1,0.272727272727273,2.00081624324049,1.9990480754489,0.00176816779159061,gaussmf
-1,0.272727272727273,1.99306193245587,1.99121795313047,0.00184397932540059,gaussmf
-1,0.272727272727273,1.98612386491174,1.98402895903699,0.0020949058747548,gaussmf
-1,0.292929292929293,1.9800020406081,1.97745426336815,0.00254777723994692,gaussmf
-1,0.292929292929293,1.97469645954494,1.97146577113081,0.00323068841413643,gaussmf
-1,0.292929292929293,1.97020712172227,1.96603442749994,0.00417269422233035,gaussmf
-1,0.313131313131313,1.96653402714009,1.9611304021404,0.00540362499968405,gaussmf
-1,0.313131313131313,1.96367717579839,1.95672324556682,0.00695393023156599,gaussmf
-1,0.313131313131313,1.96163656769717,1.95278203201125,0.00885453568592331,gaussmf
-1,0.333333333333333,1.96041220283645,1.94927549311157,0.0111367097248796,gaussmf
-1,0.333333333333333,1.9600040812162,1.94617214402738,0.0138319371888234,gaussmf
-1,0.333333333333333,5.92082440567289,5.90927299169441,0.0115514139784771,gaussmf
-1,0.353535353535354,5.84042444648505,5.83156890547566,0.00885554100939601,gaussmf
-1,0.353535353535354,5.7608407305377,5.75426790797255,0.00657282256514957,gaussmf
-1,0.353535353535354,5.68207325783083,5.67740149261648,0.00467176521435686,gaussmf
-1,0.373737373737374,5.60412202836445,5.60100093628134,0.00312109208311373,gaussmf
-1,0.373737373737374,5.52698704213856,5.52509717311332,0.00188986902523869,gaussmf
-1,0.373737373737374,5.45066829915315,5.44972066077997,0.000947638373175685,gaussmf
-1,0.393939393939394,5.37516579940822,5.37490123752658,0.000264561881641256,gaussmf
-1,0.393939393939394,5.30047954290379,5.30066796571309,-0.000188422809300093,gaussmf
-1,0.393939393939394,5.22660952963983,5.22704894730744,-0.000439417667610797,gaussmf
-1,0.414141414141414,5.15355575961637,5.15407101792793,-0.000515258311563294,gaussmf
-1,0.414141414141414,5.08131823283338,5.08175942774855,-0.00044119491516792,gaussmf
-1,0.414141414141414,5.00989694929089,5.01013804248368,-0.000241093192790309,gaussmf
-1,0.434343434343434,4.93929190898888,4.93922945324872,6.24557401556203e-05,gaussmf
-1,0.434343434343434,4.86950311192735,4.86905497312036,0.000448138806993015,gaussmf
-1,0.434343434343434,4.80053055810632,4.79963460816127,0.000895949945046048,gaussmf
-1,0.454545454545455,4.73237424752576,4.73098701911851,0.0013872284072507,gaussmf
-1,0.454545454545455,4.6650341801857,4.66312948033328,0.00190469985241748,gaussmf
-1,0.454545454545455,4.59851035608611,4.59607783950594,0.00243251658017396,gaussmf
-1,0.474747474747475,4.53280277522702,4.52984648076509,0.00295629446193235,gaussmf
-1,0.474747474747475,4.46791143760841,4.46444829289826,0.00346314471014697,gaussmf
-1,0.474747474747475,4.40383634323028,4.39989464426596,0.00394169896432484,gaussmf
-1,0.494949494949495,4.34057749209264,4.33619536570081,0.00438212639183,gaussmf
-1,0.494949494949495,4.27813488419549,4.27335874252796,0.00477614166753071,gaussmf
-1,0.494949494949495,4.21650851953882,4.21139151669874,0.00511700284008398,gaussmf
-1,0.515151515151515,4.15569839812264,4.15029889989056,0.00539949823208286,gaussmf
-1,0.515151515151515,4.09570451994694,4.09008459828117,0.00561992166577241,gaussmf
-1,0.515151515151515,4.03652688501173,4.03075084954982,0.00577603546190986,gaussmf
-1,0.535353535353535,3.97816549331701,3.97229847248774,0.00586702082926793,gaussmf
-1,0.535353535353535,3.92062034486277,3.9147269294147,0.00589341544806965,gaussmf
-1,0.535353535353535,3.86389143964902,3.85803440139723,0.00585703825178108,gaussmf
-1,0.555555555555556,3.80797877767575,3.80221787604868,0.00576090162706722,gaussmf
-1,0.555555555555556,3.75288235894297,3.74727324746396,0.00560911147900756,gaussmf
-1,0.555555555555556,3.69860218345067,3.69319542760641,0.0054067558442541,gaussmf
-1,0.575757575757576,3.64513825119886,3.63997846822409,0.0051597829747636,gaussmf
-1,0.575757575757576,3.59249056218753,3.58761569213378,0.00487487005375664,gaussmf
-1,0.575757575757576,3.54065911641669,3.53609983247845,0.00455928393823868,gaussmf
-1,0.595959595959596,3.48964391388634,3.48542317834391,0.00422073554242886,gaussmf
-1,0.595959595959596,3.43944495459647,3.43557772491895,0.00386722967751707,gaussmf
-1,0.595959595959596,3.39006223854709,3.3865553262083,0.00350691233878742,gaussmf
-1,0.616161616161616,3.34149576573819,3.33834784816324,0.00314791757495492,gaussmf
-1,0.616161616161616,3.29374553616978,3.29094731998893,0.00279821618085307,gaussmf
-1,0.616161616161616,3.24681154984185,3.24434608132381,0.00246546851804075,gaussmf
-1,0.636363636363636,3.20069380675441,3.19853692296986,0.00215688378455692,gaussmf
-1,0.636363636363636,3.15539230690746,3.15351321888585,0.0018790880216093,gaussmf
-1,0.636363636363636,3.11090705030099,3.10926904724077,0.00163800306022033,gaussmf
-1,0.656565656565657,3.06723803693501,3.06579929846059,0.00143873847441878,gaussmf
-1,0.656565656565657,3.02438526680951,3.02309976838823,0.00128549842128356,gaussmf
-1,0.656565656565657,2.9823487399245,2.98116723490942,0.00118150501507897,gaussmf
-1,0.676767676767677,2.94112845627997,2.93999951667199,0.00112893960797811,gaussmf
-1,0.676767676767677,2.90072441587593,2.89959551283641,0.00112890303952362,gaussmf
-1,0.676767676767677,2.86113661871238,2.85995522313345,0.00118139557892949,gaussmf
-1,0.696969696969697,2.82236506478931,2.82107974786224,0.00128531692706613,gaussmf
-1,0.696969696969697,2.78440975410672,2.7829712678287,0.00143848627802567,gaussmf
-1,0.696969696969697,2.74727068666463,2.7456330045915,0.00163768207313009,gaussmf
-1,0.717171717171717,2.71094786246301,2.70906916173994,0.00187870072307028,gaussmf
-1,0.717171717171717,2.67544128150189,2.67328484826612,0.00215643323576931,gaussmf
-1,0.717171717171717,2.64075094378125,2.63828598540397,0.00246495837728178,gaussmf
-1,0.737373737373737,2.60687684930109,2.6040791985828,0.00279765071829097,gaussmf
-1,0.737373737373737,2.57381899806142,2.57067169637566,0.00314730168575972,gaussmf
-1,0.737373737373737,2.54157739006224,2.53807113850927,0.00350625155297113,gaussmf
-1,0.757575757575758,2.51015202530354,2.50628549513863,0.00386653016491234,gaussmf
-1,0.757575757575758,2.47954290378533,2.47532289967424,0.00422000411108625,gaussmf
-1,0.757575757575758,2.4497500255076,2.44519149748305,0.00455852802455503,gaussmf
-1,0.777777777777778,2.42077339047036,2.41589929276772,0.00487409770264113,gaussmf
-1,0.777777777777778,2.3926129986736,2.38745399586539,0.00515900280821135,gaussmf
-1,0.777777777777778,2.36526885011734,2.35986287310056,0.00540597701677381,gaussmf
-1,0.797979797979798,2.33874094480155,2.33313260118305,0.00560834361850349,gaussmf
-1,0.797979797979798,2.31302928272625,2.30726912796635,0.00576015475990177,gaussmf
-1,0.797979797979798,2.28813386389144,2.2822775411805,0.0058563227109425,gaussmf
-1,0.818181818181818,2.26405468829711,2.25816194653354,0.00589274176357701,gaussmf
-1,0.818181818181818,2.24079175594327,2.23492535634312,0.00586639960015223,gaussmf
-1,0.818181818181818,2.21834506682992,2.21256958962054,0.00577547720937499,gaussmf
-1,0.838383838383838,2.19671462095705,2.1910951842897,0.00561943666734432,gaussmf
-1,0.838383838383838,2.17590041832466,2.17050132198783,0.00539909633683333,gaussmf
-1,0.838383838383838,2.15590245893276,2.1507857656675,0.00511669326525777,gaussmf
-1,0.858585858585859,2.13672074278135,2.13194481000426,0.00477593277708399,gaussmf
-1,0.858585858585859,2.11835526987042,2.11397324441271,0.00438202545771205,gaussmf
-1,0.858585858585859,2.10080604019998,2.09686432828857,0.00394171191141268,gaussmf
-1,0.878787878787879,2.08407305377002,2.08060977792398,0.00346327584604067,gaussmf
-1,0.878787878787879,2.06815631058055,2.06519976438769,0.00295654619286667,gaussmf
-1,0.878787878787879,2.05305581063157,2.05062292151703,0.00243288911454043,gaussmf
-1,0.898989898989899,2.03877155392307,2.0368663630297,0.00190519089337071,gaussmf
-1,0.898989898989899,2.02530354045506,2.023915707619,0.00138783283605948,gaussmf
-1,0.898989898989899,2.01265177022753,2.01175511073069,0.000896659496834484,gaussmf
-1,0.919191919191919,2.00081624324049,2.0003673014999,0.000448941740589071,gaussmf
-1,0.919191919191919,1.98979695949393,1.98973362299001,6.33365039159894e-05,gaussmf
-1,0.919191919191919,1.97959391898786,1.97983407328483,-0.000240154296973216,gaussmf
-1,0.939393939393939,1.97020712172227,1.97064734378864,-0.000440222066371287,gaussmf
-1,0.939393939393939,1.96163656769717,1.96215084819254,-0.000514280495371056,gaussmf
-1,0.939393939393939,1.95388225691256,1.95432072587482,-0.000438468962258964,gaussmf
-1,0.95959595959596,1.94694418936843,1.94713173178203,-0.000187542413595754,gaussmf
-1,0.95959595959596,1.94082236506479,1.94055703611388,0.000265328950912469,gaussmf
-1,0.95959595959596,1.93551678400163,1.93456854387721,0.000948240124426736,gaussmf
-1,0.97979797979798,1.93102744617896,1.92913720024701,0.0018902459319543,gaussmf
-1,0.97979797979798,1.92735435159678,1.92423317488813,0.00312117670864986,gaussmf
-1,0.97979797979798,1.92449750025508,1.91982601831519,0.00467148193988431,gaussmf
-1,1,1.92245689215386,1.91588480476026,0.00657208739360415,gaussmf
-1,1,1.92123252729313,1.9123782658612,0.00885426143193335,gaussmf
-1,1,1.92082440567289,1.90927491677763,0.011549488895261,gaussmf
-0.97979797979798,-1,5.88246097337006,5.87281039264152,0.00965058072854319,gaussmf
-0.97979797979798,-1,5.80206101418223,5.79510630642337,0.00695470775885809,gaussmf
-0.97979797979798,-1,5.72247729823487,5.71780530892088,0.0046719893139926,gaussmf
-0.97979797979798,-0.97979797979798,5.64370982552801,5.64093889356543,0.00277093196257461,gaussmf
-0.97979797979798,-0.97979797979798,5.56575859606163,5.56453833723093,0.00122025883069377,gaussmf
-0.97979797979798,-0.97979797979798,5.48862360983573,5.48863457406356,-1.09642278296462e-05,gaussmf
-0.97979797979798,-0.95959595959596,5.41230486685032,5.41325806173087,-0.000953194880549013,gaussmf
-0.97979797979798,-0.95959595959596,5.3368023671054,5.33843863847815,-0.00163627137275046,gaussmf
-0.97979797979798,-0.95959595959596,5.26211611060096,5.26420536666532,-0.00208925606436416,gaussmf
-0.97979797979798,-0.939393939393939,5.18824609733701,5.19058634826036,-0.00234025092335521,gaussmf
-0.97979797979798,-0.939393939393939,5.11519232731354,5.11760841888154,-0.00241609156799782,gaussmf
-0.97979797979798,-0.939393939393939,5.04295480053056,5.04529682870285,-0.00234202817229257,gaussmf
-0.97979797979798,-0.919191919191919,4.97153351698806,4.97367544343868,-0.00214192645061928,gaussmf
-0.97979797979798,-0.919191919191919,4.90092847668605,4.90276685420443,-0.00183837751837856,gaussmf
-0.97979797979798,-0.919191919191919,4.83113967962453,4.83259237407678,-0.00145269445224994,gaussmf
-0.97979797979798,-0.898989898989899,4.76216712580349,4.7631720091184,-0.00100488331491011,gaussmf
-0.97979797979798,-0.898989898989899,4.69401081522294,4.69452442007636,-0.000513604853423999,gaussmf
-0.97979797979798,-0.898989898989899,4.62667074788287,4.62666688129185,3.86659102158404e-06,gaussmf
-0.97979797979798,-0.878787878787879,4.56014692378329,4.55961524046523,0.000531683318055975,gaussmf
-0.97979797979798,-0.878787878787879,4.49443934292419,4.4933838817251,0.00105546119908961,gaussmf
-0.97979797979798,-0.878787878787879,4.42954800530558,4.427985693859,0.00156231144658037,gaussmf
-0.97979797979798,-0.858585858585859,4.36547291092746,4.36343204522743,0.00204086570002993,gaussmf
-0.97979797979798,-0.858585858585859,4.30221405978982,4.29973276666301,0.00248129312680945,gaussmf
-0.97979797979798,-0.858585858585859,4.23977145189266,4.23689614349088,0.00287530840178363,gaussmf
-0.97979797979798,-0.838383838383838,4.178145087236,4.17492891766238,0.00321616957361126,gaussmf
